"increment","season","conc"
3,2,36.7319438267089
3,2,34.4691858667278
3,2,50.6453127502961
3,2,46.6521691825545
3,2,44.1314545832464
3,2,38.754397077888
3,2,35.272369809085
3,2,35.9108620241594
3,2,48.424744521636
3,2,47.7003282812341
3,2,43.9189348610217
3,2,40.0802284579953
3,2,37.8889152452237
3,2,35.4933275140947
3,2,47.7772393809292
3,2,45.6471208899788
3,2,44.1209513565793
3,2,39.7488013787017
3,2,37.6264716675472
3,2,35.3105063539685
3,2,49.9579069241076
3,2,46.8828846342195
3,2,43.4235651048565
3,2,39.1322038240756
3,2,36.8148856048555
3,2,32.4581522114737
4,3,46.6965658420165
4,3,46.1090903310847
4,3,42.4451270238901
4,3,36.0960890668105
4,3,35.4268633582213
4,3,32.9499095510546
4,3,46.9741236468265
4,3,43.8913813950308
4,3,40.4689683896206
4,3,37.376977713819
4,3,35.4556774115078
4,3,31.5486475925543
4,3,47.113583798317
4,3,45.6649446290622
4,3,41.3419235621746
4,3,39.342044611669
4,3,34.6472629672689
4,3,32.3338040716393
4,3,47.4477146089182
4,3,45.0054851787217
4,3,42.1681471979932
4,3,38.5814472396461
4,3,36.2818978621028
4,3,31.3292618314054
4,3,48.5279579290153
4,3,43.5321200314138
4,3,43.062825086985
4,3,39.5659975304198
4,3,34.7743717129355
4,3,32.5731898839085
4,3,47.3998876648898
4,3,42.842655162528
4,3,39.4315349654089
4,3,37.7342932318098
4,3,34.7690365463524
4,3,32.8625636168014
4,3,48.2283040066951
4,3,44.5524333087229
4,3,42.9025232557581
4,3,37.79044064475
4,3,34.6584208782023
4,3,33.6325521148498
4,3,44.7132905671166
4,3,44.4698075129265
4,3,41.2869874010924
4,3,37.2826907396811
4,3,35.3917795205388
4,3,33.1287076244592
4,3,45.8535417354131
4,3,42.9356328643174
4,3,40.4158589080617
4,3,37.826886782946
4,3,34.8967209421193
4,3,31.3144616824068
4,3,45.8661339727584
4,3,44.9373217112831
4,3,41.6184388251054
4,3,38.3520389240968
4,3,34.8616477453047
4,3,32.6121184585506
4,3,47.129898375968
4,3,46.309648170485
4,3,41.6491048220824
4,3,38.4166163379108
4,3,34.872198326564
4,3,32.3569935154288
4,3,47.4856486737865
4,3,42.7363850687756
4,3,41.6937204228323
4,3,38.3484671266717
4,3,32.6292411200605
4,3,33.8065462942397
4,3,46.3770215788403
4,3,45.8307636656765
4,3,42.0254602595856
4,3,38.4637114219252
4,3,35.6018866829626
4,3,32.9112856256153
4,3,47.857482596792
4,3,45.8268772623031
4,3,42.5918363698795
4,3,38.258575913878
4,3,36.9280448724056
4,3,32.0283528970581
4,3,45.8052830668707
4,3,44.1177446613363
4,3,41.0614245170382
4,3,39.0265696568437
4,3,33.9317498793372
4,3,31.901400220794
4,3,48.4545853650594
4,3,45.0093604324213
4,3,39.6279964158801
4,3,38.3751791819175
4,3,34.2672144910839
4,3,30.7642664609264
4,3,46.8846590227295
4,3,44.4287712571863
4,3,42.4927218048294
4,3,38.1438587796046
4,3,35.7599850888082
4,3,31.7026206494548
4,3,46.3849220558347
4,3,44.1190629504561
4,3,41.2561765278416
4,3,37.3666528309648
4,3,33.0216817827221
4,3,33.2641754774125
4,3,48.7057618479402
4,3,44.4331213509916
4,3,40.2625855079978
4,3,37.8382091684401
4,3,35.1756297883642
4,3,32.9865119964139
4,3,46.9717242068991
4,3,43.6205209739625
4,3,43.6417998447325
4,3,38.275411705253
4,3,33.3982072847783
4,3,32.022882954178
4,3,47.9209841966007
4,3,42.8838758362942
4,3,39.1703464480341
4,3,38.7454224679532
4,3,34.4252572524047
4,3,31.1558819014929
4,3,46.8478919143059
4,3,43.1323062706989
4,3,42.1886508948665
4,3,38.3757201144591
4,3,33.9016504898608
4,3,34.5333900441546
4,3,47.7799183526701
4,3,44.0112148148562
4,3,40.2489454389689
4,3,37.4157256665615
4,3,34.8598496190062
4,3,33.1524880696893
4,3,48.4457427762864
4,3,43.9618028640925
4,3,41.3869256135922
4,3,38.3512406640688
4,3,35.654850115493
4,3,32.9269426452893
4,3,45.9673202572916
4,3,43.55390766968
4,3,42.0201956592274
4,3,37.5204245175284
4,3,35.4029357438106
4,3,32.1615565723595
4,3,45.655867534483
4,3,44.631672713222
4,3,41.0513266381902
4,3,38.0103417237552
4,3,35.2707343708665
4,3,31.6367191898089
4,3,47.5767409460645
4,3,43.0992713544884
4,3,41.9216414655091
4,3,39.7309609841082
4,3,33.9701424001021
4,3,30.8672919153423
4,3,46.7572516636542
4,3,44.2196804984554
4,3,41.1988919544519
4,3,37.938860459621
4,3,33.8076358394843
4,3,33.8654745585492
4,3,47.2059117292984
4,3,43.4589783977191
4,3,41.61254889804
4,3,39.2357125866495
4,3,37.0213042975962
4,3,33.789290000509
4,3,46.7776945333719
4,3,44.0637218169571
4,3,40.7069880680901
4,3,38.5823274038514
4,3,35.0097923626624
4,3,33.2265033350906
4,3,47.9827327958927
4,3,44.2072517759665
4,3,41.1188434923825
4,3,38.7192253704821
4,3,36.851600889372
4,3,32.6840461222218
4,3,46.9800716024234
4,3,44.9299118985796
4,3,40.9090235677605
4,3,37.2001787239239
4,3,35.8536623425136
4,3,30.7844385394616
4,3,46.4160991851388
4,3,44.0536306056326
4,3,40.5085829380949
4,3,37.5330469708148
4,3,35.6440811739225
4,3,32.3603818450985
4,3,46.9909890125423
4,3,43.6466604286141
4,3,41.9871771496415
4,3,37.6189290569485
4,3,35.9572406294976
4,3,32.6475981873202
4,3,47.8025511487497
4,3,45.3706037812871
4,3,41.2009728093045
4,3,38.2556852477474
4,3,35.0569000714115
4,3,29.6280982494434
4,3,46.3168007749859
4,3,45.4527801630635
4,3,39.7776929849583
4,3,38.1704490602337
4,3,34.2328029183595
4,3,34.3073354039789
4,3,48.5932779300992
4,3,44.6206957618852
4,3,40.9267635257168
4,3,38.193922237004
4,3,35.1270331714688
4,3,33.3714424054357
4,3,48.5212558521054
4,3,43.7928315049842
4,3,41.5808301150377
4,3,37.4472329695044
4,3,34.1348922375659
4,3,32.8559084902333
4,3,46.68836703144
4,3,44.0710660565292
4,3,40.6100332140611
4,3,37.716087821916
4,3,35.9068764289479
4,3,33.7665349564423
4,3,47.395811610021
4,3,41.4704233914038
4,3,42.7202375041307
4,3,37.3117486328188
4,3,34.3085842585968
4,3,33.0863451800023
4,3,47.4961527925789
4,3,45.8731448806251
4,3,40.9855749424704
4,3,38.1037445252035
4,3,36.0096294514824
4,3,31.8414154024376
4,3,47.2512850761727
4,3,43.6962078617121
4,3,41.0195560780932
4,3,39.7068195288895
4,3,35.3339073042524
4,3,33.1803592895384
4,3,47.5453059313264
4,3,45.2885904921846
4,3,40.2295687799618
4,3,38.7990597111145
4,3,36.8044536094129
4,3,31.7183028770934
4,3,47.4414749470515
4,3,44.1086692633811
4,3,42.0277382365056
4,3,37.9927862385255
4,3,35.6293204969117
4,3,32.6470460614969
4,3,47.5576489898301
4,3,44.0099572101469
4,3,41.039638713291
4,3,38.4547854267696
4,3,34.38139737647
4,3,32.0436259270387
4,3,48.2773189034495
4,3,43.6261941622252
4,3,40.390187955796
4,3,37.4848658715767
4,3,35.5873700142691
4,3,32.5532895686535
4,3,48.1441447439758
4,3,44.2850446839494
4,3,41.3050628227495
4,3,37.2598020620193
4,3,35.4045949019088
4,3,30.7972558972323
4,3,47.6837650670161
4,3,44.6591055711468
4,3,40.7283527619031
4,3,37.8903422519282
4,3,34.8414034488222
4,3,31.2702907386597
4,3,46.2365833530504
4,3,46.7911329817861
4,3,40.0756474262144
4,3,39.4437341549913
4,3,34.2915017131406
4,3,33.7885682699959
4,3,46.8147076146731
4,3,45.0628673076508
4,3,41.1901757069152
4,3,37.434963195159
4,3,34.6014696125354
4,3,33.622321625649
4,3,46.9716044364758
4,3,44.3764210205312
4,3,42.8955811035402
4,3,40.4045769960046
4,3,34.4807149547368
4,3,34.2646605749504
4,3,47.5058842387894
4,3,45.8200059957522
4,3,41.4408018988741
4,3,39.7962274096381
4,3,35.8508288799175
4,3,30.9770830724954
4,3,47.112153278333
4,3,44.8798435171501
4,3,41.7386639645341
4,3,40.1537398928881
4,3,35.3720046261424
4,3,32.8086664519067
4,3,46.0585239766782
4,3,43.0926020215218
4,3,40.5358974773803
4,3,38.0300556580541
4,3,34.8150551654827
4,3,32.1908127911881
4,3,46.0894632465988
4,3,44.1556817820572
4,3,42.2353533941326
4,3,39.2526779834781
4,3,35.9433992412328
4,3,32.3424785188681
4,3,46.5507716317324
4,3,43.7702535008461
4,3,41.3532250020045
4,3,38.5085136262896
4,3,34.5569573515381
4,3,34.8814228214975
4,3,47.179251400367
4,3,45.1868840406516
4,3,39.7434071404536
4,3,38.6909706425758
4,3,33.3009419730669
4,3,32.5505663585263
4,3,46.8943129011457
4,3,45.4989166734298
4,3,40.7839097203293
4,3,38.3644455276018
4,3,36.1746745929868
4,3,33.856569597186
4,3,45.4220355991212
4,3,45.8582715041789
4,3,41.1746526618821
4,3,38.2135471649872
4,3,35.4858536621389
4,3,34.4208114858559
4,3,47.747391201163
4,3,44.9536544681332
4,3,39.8516485957337
4,3,39.5574479792522
4,3,35.2067030164786
4,3,32.8484164170173
4,3,46.6635609926525
4,3,45.2359300902146
4,3,41.3127622680337
4,3,37.6567003096234
4,3,35.0438135455636
4,3,33.9048144724952
4,3,48.7486777243175
4,3,44.2451662268899
4,3,40.96788763263
4,3,39.2953023473579
4,3,36.7391039011305
4,3,32.0389715991728
4,3,46.0799466378393
4,3,44.0601653717597
4,3,43.0289738316466
4,3,37.237691589636
4,3,37.3037982822962
4,3,31.3968472580887
4,3,46.0784233795582
4,3,44.3870411600514
4,3,40.8737412919198
4,3,38.0483320502385
4,3,33.4028771206295
4,3,32.9565523534634
4,3,47.4561667968503
4,3,45.0011806668266
4,3,41.1642561338893
4,3,38.355025482139
4,3,35.3088803264725
4,3,32.8567579466248
4,3,47.4822312805358
4,3,42.6784739373254
4,3,40.2999845698365
4,3,39.2013619076218
4,3,36.2426824619072
4,3,32.913983165922
4,3,47.4807502420605
4,3,43.5267230254145
4,3,42.2559311555317
4,3,38.0533387991567
5,3,40.6826598586639
5,3,36.217418323299
5,3,53.3430028077512
5,3,49.9408695023986
5,3,46.9427133477472
5,3,42.5788415568029
5,3,39.5791804427956
5,3,36.7978643638945
5,3,53.9962269912211
5,3,48.3901136930296
5,3,46.7379562781082
5,3,43.4239284984008
5,3,41.3812694980514
5,3,37.2014889580878
5,3,53.3531766149716
5,3,49.3368159328959
5,3,46.741876989722
5,3,44.1476086613478
5,3,39.746833354288
5,3,36.2061403676248
5,3,53.9386504379044
5,3,48.0491912044023
5,3,47.9064340477848
5,3,43.1947553955632
5,3,40.4869373493715
5,3,37.8982397048963
5,3,51.8627879048429
5,3,48.168242871842
5,3,45.69986297711
5,3,43.2893604439473
5,3,41.2223661868222
5,3,36.8711037867393
5,3,53.0336979284106
5,3,50.3520222392131
5,3,45.2988105130618
5,3,43.6243231502958
5,3,42.7680241692087
5,3,36.9569232922647
5,3,54.2586663438862
5,3,50.3748868310634
5,3,47.7152918151469
5,3,42.6242853578047
5,3,40.166147115586
5,3,37.4866158965743
5,3,53.0509882237691
5,3,49.6900595608378
5,3,47.104902495687
5,3,42.2713559802755
5,3,41.3586677596746
5,3,38.643174216515
5,3,53.2138676397489
5,3,49.4511786767717
5,3,46.3444595663981
5,3,43.1440550695084
5,3,39.3553974376069
5,3,35.6228030769119
5,3,52.9816904060232
5,3,48.5055082522567
5,3,46.6678796096875
5,3,45.1619206089769
5,3,40.9086594467482
5,3,37.5274954632028
5,3,51.9070851024793
5,3,49.500094657956
5,3,46.1620617418866
5,3,43.8784502618365
5,3,40.2090535911426
5,3,36.8475909524152
5,3,51.333230864664
5,3,49.1700523004853
5,3,46.769838765579
5,3,42.8590950579445
5,3,39.7366494698406
5,3,37.7751563060755
5,3,52.1510733981135
5,3,48.9795840579441
5,3,47.6105624334973
5,3,43.5186395613372
5,3,39.8650825751043
5,3,37.0053738403111
5,3,52.6716426701143
5,3,47.6304356392506
5,3,47.6023028135724
5,3,43.6521808479827
5,3,38.184810286425
5,3,37.8857974559524
5,3,53.1564660938788
5,3,48.2989005215368
5,3,48.3738010672974
5,3,41.9845772601022
5,3,40.9849356157602
5,3,37.955881414274
5,3,52.4341597240179
5,3,48.0578240681054
5,3,45.6538564896555
5,3,43.9459620596123
5,3,41.23914518925
5,3,36.1800142690095
5,3,52.4138713085426
5,3,49.3008507810166
5,3,45.3925793950645
5,3,44.1282002566397
5,3,41.7830145187974
5,3,36.2284543613792
5,3,52.0714236989864
5,3,50.8214744331749
5,3,45.4108663789527
5,3,42.6843372606316
5,3,41.0060081466592
5,3,37.094883258782
5,3,52.2454321798681
5,3,50.2738599927339
5,3,45.6704600609602
5,3,44.6817465651355
5,3,39.3608076590435
5,3,36.7679182466997
5,3,51.9360490274077
5,3,48.0102786383842
5,3,47.4858550085024
5,3,43.7435708538171
5,3,42.0198631283095
5,3,37.776424594269
5,3,52.7389903379589
5,3,49.7334154016614
5,3,47.4626304967933
5,3,43.4185257691316
5,3,39.2004329282112
5,3,37.0520416791928
5,3,52.4899746128248
5,3,49.5565383820451
5,3,46.741402541224
5,3,44.1742387750553
5,3,39.5084198200955
5,3,36.4797849340611
5,3,52.2234216685089
5,3,49.1038090655298
5,3,46.8489230071394
5,3,42.5335554367975
5,3,40.3552745701657
5,3,35.4456961192333
5,3,51.9290684580513
5,3,49.3918370147783
5,3,49.4625218298104
5,3,43.71097065217
5,3,39.5252062030954
5,3,38.2038258065636
5,3,53.5705828334081
5,3,50.0320925790738
5,3,44.6425189044915
5,3,43.6841120435728
5,3,40.0211854032891
5,3,36.464890203387
5,3,51.7159326768604
5,3,49.1589757041976
5,3,47.0807974913273
5,3,42.0356765081315
5,3,41.5600575678426
5,3,37.41977444187
5,3,51.2410254676767
5,3,49.0534289151904
5,3,47.6773185726996
5,3,42.9390271418474
5,3,40.5522798742239
5,3,37.7230248605125
5,3,52.3463508916108
5,3,49.7641184593615
5,3,45.8492960175876
5,3,43.3767959351533
5,3,41.0894735800236
5,3,35.8310191253094
5,3,51.8712855917992
5,3,49.5717936378204
5,3,45.58456252714
5,3,43.3328802771745
5,3,40.9867586316621
5,3,37.9405311562121
5,3,53.6273742635131
5,3,50.025059927887
5,3,46.6028969288044
5,3,42.7853098579747
5,3,40.2156681076941
5,3,37.1221969607641
5,3,52.6790870771989
5,3,48.277593547698
5,3,48.2480881241043
5,3,42.6068995281189
5,3,39.9085706893379
5,3,38.2742622878997
5,3,52.46164438232
5,3,49.2499755226174
5,3,45.503873521056
5,3,43.3017600602421
5,3,42.0302885304386
5,3,37.8818377767745
5,3,54.7618252112841
5,3,49.6915186007027
5,3,47.6097407741684
5,3,41.9766695754636
5,3,42.5270560746609
5,3,37.5116937324766
5,4,50.4541111701983
5,4,48.8818837377674
5,4,46.4255063799667
5,4,43.8688646638516
5,4,40.9199681436254
5,4,36.2376311715688
5,4,52.9809983236472
5,4,50.6986298443504
5,4,45.5666189677698
5,4,43.3102070751565
5,4,39.4764541043232
5,4,37.9336684134862
5,4,51.7291657743454
5,4,51.1989356767159
5,4,45.170414267786
5,4,43.297404841077
5,4,39.5061389841996
5,4,37.4836271451632
5,4,52.7104188983357
5,4,48.8304434697038
5,4,45.9362800740099
5,4,42.7058085402064
5,4,38.3911658493338
5,4,38.3898242499313
5,4,51.796934306592
5,4,52.1168529737729
5,4,46.3256589349581
5,4,42.8394376247125
5,4,39.4633113774891
5,4,37.9873355536935
5,4,51.0957811433981
5,4,48.4457896576587
5,4,48.6504844899508
5,4,44.0106632998395
5,4,40.1068827734992
5,4,35.8827431483192
5,4,51.6361688979807
5,4,49.0502762702242
5,4,46.3861690391349
5,4,42.3522515594123
5,4,41.8045544810579
5,4,38.1433510817725
5,4,51.7722760411206
5,4,47.731682505052
5,4,45.1651010857762
5,4,44.2413064660792
5,4,39.9697634777315
5,4,35.8481911781203
5,4,52.5729268079939
5,4,50.7234441698849
5,4,47.9547648735788
5,4,43.0459492448242
5,4,38.0095930157864
5,4,36.3309676809394
5,4,51.5984856106041
5,4,50.7945173544172
5,4,47.4371085082684
5,4,42.561456393547
5,4,39.3125017582045
5,4,39.2182564540173
5,4,51.473955187939
5,4,49.0014253840806
5,4,47.1379218562619
5,4,43.8926913766761
5,4,39.2014786037815
5,4,35.9255189450183
5,4,52.5647809205292
5,4,48.3846601281349
5,4,47.7691117336252
5,4,45.0737082917036
5,4,41.4104307756546
5,4,37.6912179361441
5,4,50.5308304572609
5,4,49.7433728442401
5,4,46.3938028817227
5,4,42.330035212525
5,4,39.8078761462064
5,4,36.3572079055396
5,4,52.0225574128688
5,4,49.7213214386985
5,4,47.7074344099823
5,4,42.7866284857674
5,4,38.4642904875054
5,4,36.511254259975
5,4,52.4295533579885
5,4,48.105433461889
5,4,45.4461196291399
5,4,43.854861296002
5,4,40.3845552560958
5,4,37.9892075277293
5,4,51.4241320260009
5,4,48.6662822573065
5,4,45.7046445504153
5,4,42.5222948024026
5,4,39.385397700935
5,4,37.3059919700259
5,4,53.8269076696384
5,4,49.9257657940282
5,4,45.4161304499911
5,4,42.6319832936892
5,4,41.8481381911745
5,4,36.732002858242
5,4,52.142430573776
5,4,49.6020382876009
5,4,44.6209063274843
5,4,43.994077047423
5,4,41.8185857008435
5,4,38.0517645613965
5,4,50.8837047864296
5,4,49.615972803733
5,4,47.3506384774331
5,4,41.1373274180064
5,4,39.8530665582043
5,4,36.6392784447748
5,4,51.0264573451468
5,4,49.7933478320374
5,4,47.2118957189238
5,4,43.7935597803846
5,4,39.7772096059443
5,4,37.9176848578447
5,4,52.6776461070525
5,4,48.9056099547154
5,4,47.6917503040068
5,4,42.7506472881387
5,4,38.7671971811421
5,4,37.7220927948417
5,4,51.9155707334546
5,4,49.3404486166103
5,4,44.8130295086607
5,4,43.5410236453871
5,4,39.2097743074122
5,4,35.9658613382268
5,4,53.4014210598185
5,4,49.3240148454916
5,4,46.3869648269959
5,4,42.7361132338972
5,4,40.3040394924504
5,4,38.2293489748791
5,4,50.9208805430363
5,4,49.4720398954973
5,4,46.8355544207266
5,4,43.8800186591286
5,4,41.8917149517823
5,4,39.5250064416108
5,4,52.4731096641606
5,4,49.6043665437016
5,4,46.0016088105145
5,4,43.0757343824595
5,4,39.0244878591642
5,4,36.79904481961
5,4,53.2981617838695
5,4,47.8942884850428
5,4,46.04111722693
5,4,42.8191317341579
5,4,40.0223500594081
5,4,39.3150234831304
5,4,54.0406683769918
5,4,49.5842042941215
5,4,46.2935082343549
5,4,42.3088203814375
5,4,40.620322417802
5,4,38.6328339595666
5,4,51.1823565115609
5,4,49.2731260913552
5,4,45.5413999089058
5,4,41.9392889855779
5,4,40.3520168311665
5,4,37.3426527282162
5,4,53.7930187171352
5,4,48.436020569922
5,4,46.2520045549025
5,4,42.6019279682064
5,4,40.5487100011089
5,4,36.706519512882
5,4,52.3851380337174
5,4,49.2811948242565
5,4,47.2364930750154
5,4,42.67857389529
5,4,40.2196112891208
5,4,38.3435772331392
5,4,51.8246940216479
5,4,47.4055914219248
5,4,46.0628954845513
5,4,44.0617271630879
5,4,39.9017878361365
5,4,36.9628571727223
5,4,53.6749398054908
5,4,48.1500338617965
5,4,45.7104656384292
5,4,43.6182050209869
5,4,40.8439389963719
5,4,37.2016953763816
5,4,52.1921797977041
5,4,49.2060353008442
5,4,46.3129506500502
5,4,44.360385728428
5,4,40.8850091763854
5,4,36.7804050356059
5,4,50.8323447403069
5,4,50.8613945246754
6,4,41.8457722972823
6,4,39.3311063463558
6,4,35.6718453273152
6,4,32.1172323653085
6,4,47.6949754019852
6,4,44.8691784182422
6,4,39.612028638713
6,4,38.7109239042963
6,4,36.9455126823383
6,4,31.2258723936795
6,4,48.2004446420117
6,4,44.8013178102264
6,4,40.7691529757417
6,4,37.8271917809005
6,4,36.6703692394289
6,4,31.2065852415877
6,4,47.1365251898306
6,4,45.6520692207492
6,4,39.4497362906625
6,4,38.3164623238898
6,4,34.1797102216904
6,4,32.1443385611661
6,4,47.6066929683828
6,4,44.2695488713448
6,4,41.4397726631148
6,4,38.2357889272194
6,4,35.6621320027651
6,4,33.2191851883886
6,4,47.7355766419407
6,4,44.653038785028
6,4,42.3918703672152
6,4,37.9962916336688
6,4,35.2341512754256
6,4,33.8477442164233
6,4,47.7102240412808
6,4,44.6389478412682
6,4,40.553316040071
6,4,39.031334108776
6,4,35.5724490338558
6,4,32.7376680897676
6,4,48.2555827634443
6,4,43.9536948339987
6,4,42.1637579426201
6,4,38.1159045678563
6,4,36.0806066858432
6,4,33.2737358999197
6,4,49.2878981065446
6,4,45.875592444303
6,4,42.0942061850851
6,4,38.8929790334387
6,4,36.0731182977042
6,4,30.930816708329
6,4,48.4439795825892
6,4,44.1864456526884
6,4,42.5105954790212
6,4,38.8641537060715
6,4,34.204470857032
6,4,32.0689932009509
6,4,47.5086861047836
6,4,44.6238817190899
6,4,40.7029786215008
6,4,38.6519297778497
6,4,35.2659231979406
6,4,33.0974759927236
6,4,47.0868277139781
6,4,44.016159616426
6,4,40.5617163158712
6,4,38.3972285807636
6,4,35.982087461749
6,4,32.2506295181413
6,4,48.0104161350034
6,4,45.2180308795134
6,4,40.4875342342452
6,4,37.2575739920743
6,4,35.8434193256588
6,4,31.213499557853
6,4,47.2733726230489
6,4,44.9504926481053
6,4,40.3860647640455
6,4,38.0021808884081
6,4,35.7007367585179
6,4,33.101219789582
6,4,47.379169795624
6,4,45.1594820281981
6,4,43.5783117521323
6,4,38.4938846123092
6,4,34.4527090337872
6,4,30.2810994601391
6,4,47.8998906147282
6,4,43.8355764408646
6,4,42.3824309676395
6,4,37.6054347876194
6,4,35.8605784012171
6,4,32.9970742617215
6,4,47.1857747598826
6,4,44.5232555693475
6,4,41.3500668413911
6,4,37.47032336529
6,4,34.9634518403942
6,4,32.0311077954788
6,4,44.5205161687597
6,4,44.5421343461854
6,4,40.9738011446766
6,4,37.7292464554195
6,4,34.3063075571261
6,4,32.9233339239725
6,4,47.5566872464753
6,4,43.9954048656049
6,4,41.8441275632701
6,4,39.4039437962121
6,4,35.0088267649129
6,4,33.588175007435
6,4,46.9449169894305
6,4,43.8745408472134
6,4,41.5066936094982
6,4,38.123017013956
6,4,35.9246326877893
6,4,31.6105319052696
6,4,46.9562606573448
6,4,43.8687220835841
6,4,39.8460311179101
6,4,38.8106260857617
6,4,35.9566184873971
6,4,32.1141296585655
6,4,46.6095936118559
6,4,43.6079837393987
6,4,41.2454196374731
6,4,38.926482430712
6,4,36.1190878483537
6,4,32.1067063510664
6,4,46.4277865995475
6,4,45.604392561865
6,4,41.0639457322608
6,4,38.1941163386723
6,4,33.8483317302665
6,4,31.7012368884735
6,4,47.7219702738957
6,4,44.7330750520528
6,4,42.8763365279469
6,4,38.1219709354683
6,4,35.2665431194395
6,4,30.2002327592352
6,4,47.9086414392768
6,4,43.3668266485073
6,4,42.6264452087697
6,4,38.7496389173144
6,4,33.5591104225132
6,4,33.6112149207083
6,4,47.4373339855328
6,4,43.8252552735078
6,4,41.469316428975
6,4,36.5310747002837
6,4,35.1030357173375
6,4,33.4577700061362
6,4,45.3221474961713
6,4,43.932402123253
6,4,40.3108410413827
6,4,39.8328020183794
6,4,34.3615848664568
6,4,32.187293251672
6,4,48.0003996442176
6,4,44.9921400254542
6,4,40.9825639126184
6,4,40.2960766809813
6,4,35.7148425830401
6,4,31.0744108450617
6,4,48.3251288650267
6,4,44.3199160178175
6,4,41.6140918230558
6,4,39.8059838712606
6,4,34.8782484894464
6,4,31.5790657255967
6,4,46.9313132190777
6,4,45.2813153544244
6,4,41.0192873203519
6,4,40.457362744539
6,4,36.3278115007623
6,4,32.759965530851
6,4,46.9321155849343
6,4,43.6497567989177
6,4,41.9647146773525
6,4,37.6458136026748
6,4,34.2761992451874
6,4,32.9444919830506
6,4,47.5154129378917
6,4,43.6743833458807
6,4,41.1786895039314
6,4,38.4433243143968
6,4,34.8314782707863
6,4,33.1359304486838
6,4,48.4474210961804
6,4,46.7578209121675
6,4,41.9914498905959
6,4,38.593968488905
6,4,34.9117415483219
6,4,32.6737672678244
6,4,46.5509718130521
6,4,43.2295974809895
6,4,40.7732133016724
6,4,37.9004539195211
6,4,36.5412617611275
6,4,31.9254944466798
6,4,46.9128621103511
6,4,44.7540788791753
6,4,41.7801723588635
6,4,38.7919791065348
6,4,34.4284788026477
6,4,30.3183767921062
6,4,46.7057420911182
6,4,43.6480049516751
6,4,38.6892868814095
6,4,39.4302747010993
6,4,35.6155408542584
6,4,32.3493473551621
6,4,47.8117803420083
6,4,43.6163002313102
6,4,41.9074551681696
6,4,38.8092130763461
6,4,35.4921010330893
6,4,32.8099635185216
6,4,47.194593107648
6,4,45.4577341583431
6,4,40.3984548136023
6,4,39.238649745619
6,4,35.4731288720019
6,4,30.0346051737401
6,4,47.3514505430862
6,4,45.1199542651058
6,4,43.1610971530273
6,4,35.7286243527258
6,4,37.0882737932192
6,4,31.8811665250611
6,4,45.8894935564051
6,4,45.3140510762141
6,4,42.0398365867715
6,4,36.8583270280397
6,4,35.4359790401376
6,4,32.5167108959622
6,4,47.4886629144754
6,4,43.706446813208
6,4,40.3944635193245
6,4,37.5499283724194
6,4,36.0760694694956
6,4,33.5096734383362
6,4,45.5159695444364
6,4,44.5418197446575
6,4,40.6185029736462
6,4,39.3981638665356
6,4,33.4195189445655
6,4,31.1637821083223
6,4,48.6696004825546
6,4,42.8943086090975
6,4,39.1437823393936
6,4,40.7446410444001
6,4,35.7151056664471
6,4,31.3695346745709
6,4,48.8763310386869
6,4,43.9961803787833
6,4,41.5831034445314
6,4,39.3068516604327
6,4,35.0155719758723
6,4,31.5642490725179
6,4,46.6955562365398
6,4,45.2127485535132
6,4,40.8651470053994
6,4,37.2832253889274
6,4,35.161774266735
6,4,32.1304703865535
6,4,46.3237704892034
6,4,44.5372971866221
6,4,40.0954461174297
6,4,37.9443707866677
6,4,33.3295737533018
6,4,31.5423760335521
6,4,47.1795793536356
6,4,43.0211461826
6,4,42.2232517905217
6,4,38.8608954751401
6,4,34.866813576237
6,4,33.1995739728025
6,4,46.1952034056465
6,4,43.5860974629423
6,4,41.6396429922862
6,4,38.1299252182985
6,4,36.9328213377609
6,4,32.9515008611404
6,4,47.1960412258575
6,4,43.4115995941194
6,4,38.8804961879836
6,4,37.2639920848087
6,4,36.4678206812087
6,4,33.8579478451682
6,4,47.2655479839055
6,4,45.5280389403974
6,4,40.8601142457261
6,4,38.9485715670797
6,4,34.4307297415994
6,4,31.1125305522283
6,4,46.0800239087862
6,4,44.1380266454783
6,4,43.0171216000524
6,4,35.621160770967
6,4,37.7011988704546
6,4,31.7028189594064
6,4,45.9604036227636
6,4,43.6217750331909
6,4,41.8679772886183
6,4,37.4692175711402
6,4,35.0593770848207
6,4,31.7690130646863
6,4,47.4608384960097
6,4,45.6056049387958
6,4,40.8038069713304
6,4,38.7849410252251
6,4,34.2407644563697
6,4,33.2938816553078
6,4,47.0805637034558
6,4,45.7110653615003
6,4,41.0688616378416
6,4,38.1432307452789
6,4,34.9146799244054
6,4,33.2347771097103
6,4,48.1965663169827
6,4,43.968591479734
6,4,40.4711958893898
6,4,37.0405691295323
6,4,35.941868380171
6,4,32.4611067936339
6,4,47.4703253439562
6,4,45.3561380568735
6,4,41.786357640969
6,4,37.9039817587568
6,4,35.0940792781444
6,4,30.6145850731888
6,4,48.0371593130719
6,4,45.4905158348388
6,4,40.6593801582365
6,4,38.5380293802439
6,4,35.3884967205829
6,4,33.0537960845463
6,4,47.8962236148323
6,4,44.627063294405
6,4,39.5615197020386
6,4,38.5110282704632
6,4,35.7066118078933
6,4,33.3072992591774
6,4,47.5178022842991
6,4,43.590565113098
6,4,40.1672645006391
6,4,38.4442041524524
